Cases,location,long,lat,Traffic,PctBeds,Distancing,SocialDist,PctVentila,AgeDistrib,Vaccines,Population,Area,PctCases,temp
2101,Kentucky_Spencer,-85.3275,38.0322,11.702451,0.6236,5,1,0.2051,0.455514,0.772,19585,496,107.2759765,23.683313
3887,Kentucky_Taylor,-85.333,37.3678,69.127475,0.77,5,1,0.31,0.567039,0.593,25707,717,151.2039522,23.249994
1376,Kentucky_Todd,-87.1788,36.8381,26.689428,0.5225,4,1,0.2413,0.526341,0.702,12448,977,110.5398458,24.249994
1497,Kentucky_Trigg,-87.8733,36.8077,9.70296,0.32,4,1,0,0.656152,0.623,14776,1246,101.3129399,24.450006
888,Kentucky_Trimble,-85.3378,38.6106,15.171878,0.6403,5,1,0.15,0.56273,0.639,8481,405,104.7046339,22.950006
1974,Kentucky_Union,-87.943,37.6617,12.573633,0.8,4,1,0.17,0.523945,0.7,14443,941,136.675206,23.916681
19611,Kentucky_Warren,-86.4267,36.999,73.380274,0.83,5,1,0.36,0.440781,0.624,134510,1418,145.7958516,24.249994
1830,Kentucky_Washington,-85.1741,37.756,14.925757,0.6404,4,1,0.2011,0.569175,0.579,12147,780,150.6544826,23.85
2413,Kentucky_Wayne,-84.8252,36.8031,4.74146,0.65,5,1,0,0.611412,0.704,20209,1254,119.4022465,23.450006
1865,Kentucky_Webster,-87.6799,37.5217,7.38896,0.611,4,1,0.2172,0.553961,0.657,12923,869,144.3163352,24.000024
5453,Kentucky_Whitley,-84.1454,36.757,81.349074,0.6433,5,1,0.2611,0.531089,0.658,36451,1153,149.5980906,23.249994
711,Kentucky_Wolfe,-83.493,37.7394,21.114611,0.6899,3,1,0.1999,0.593893,0.603,7106,577,100.0562905,23.249994
2580,Kentucky_Woodford,-84.7418,38.0418,98.035363,0.79,5,1,0,0.56273,0.38,26765,497,96.39454511,22.950006
9249,Louisiana_Acadia,-92.4142,30.2951,63.696999,0.87,5,1,0.38,0.49651,0.626,61918,1703,149.3749798,28.050012
4072,Louisiana_Allen,-92.8244,30.6539,51.51394,0.68,5,1,0,0.488664,0.737,25440,1985,160.0628931,28.216669
19762,Louisiana_Ascension,-90.9133,30.2041,118.786622,0.02,5,1,0,0.399505,0.624,128665,784,153.5926631,28.399988
3304,Louisiana_Assumption,-91.0646,29.8995,26.933937,0.04,5,1,0,0.549497,0.685,21621,944,152.8143934,28.683313
6131,Louisiana_Avoyelles,-92.0008,31.078,18.07673,0.39,5,1,0.13,0.5427,0.684,39966,2242,153.4053946,27.749994
4789,Louisiana_Beauregard,-93.3417,30.6484,71.938254,0.69,4,1,0.2,0.516661,0.756,37881,3019,126.4222169,27.975
2129,Louisiana_Bienville,-93.054,32.3457,41.534315,0.2,4,1,0.1938,0.613308,0.644,12983,2129,163.983671,27.450006
18759,Louisiana_Bossier,-93.6046,32.6793,196.26874,0.91,5,1,0.2,0.469686,0.661,127275,2247,147.3895109,27.183313
34739,Louisiana_Caddo,-93.8838,32.5799,278.135734,0.89,5,1,0.21,0.535777,0.643,237479,2425,146.2824081,27.183313
29738,Louisiana_Calcasieu,-93.354,30.2293,183.366113,0.72,5,1,0.46,0.493913,0.692,203310,2834,146.269244,28.225
1503,Louisiana_Caldwell,-92.1175,32.0903,47.84898,0.36,4,1,0,0.579674,0.715,9839,1400,152.7594268,27.649988
776,Louisiana_Cameron,-93.1931,29.8759,0.057192,0.805,3,1,0.3488,0.528723,0.865,7003,4245,110.809653,28.149988
1547,Louisiana_Catahoula,-91.8453,31.6678,26.819516,0.5888,3,1,0.29,0.5427,0.715,9226,1915,167.6783005,27.483331
1768,Louisiana_Claiborne,-92.9953,32.8231,35.274271,0.48,4,1,0.36,0.589885,0.694,15508,1987,114.0056745,26.990015
2769,Louisiana_Concordia,-91.6381,31.4482,144.987774,0.53,4,1,0.62,0.54498,0.732,18914,1935,146.3994924,27.450006
4093,Louisiana_De Soto,-93.7413,32.0546,50.663246,0.54,4,1,0,0.556173,0.708,27650,2317,148.0289331,27.450006
57766,Louisiana_East Baton Rouge,-91.0978,30.5384,401.857114,0.81,5,1,0.37,0.466894,0.562,439729,1218,131.3672739,27.969995
1381,Louisiana_East Carroll,-91.2343,32.7393,41.844606,0.29,3,1,0,0.477938,0.666,6589,1146,209.5917438,26.975
4212,Louisiana_East Feliciana,-91.0498,30.8443,20.213462,0.3838,4,1,0.1612,0.547245,0.691,18882,1181,223.0695901,27.683313
4938,Louisiana_Evangeline,-92.3992,30.7299,37.521624,0.89,4,1,0.44,0.504195,0.731,33276,1760,148.3952398,27.749994
3651,Louisiana_Franklin,-91.6759,32.1368,33.650976,0.45,5,1,0.3137,0.564891,0.728,19723,1646,185.1138265,27.469995
3266,Louisiana_Grant,-92.5612,31.5988,16.311975,0.5448,4,1,0.2175,0.499089,0.69,22254,1721,146.760133,27.987512
11040,Louisiana_Iberia,-91.7587,29.868,76.271227,0.77,5,1,0.7,0.486011,0.665,68991,1606,160.0208723,27.899988
5416,Louisiana_Iberville,-91.35,30.2573,88.439802,0.5188,5,1,0.2238,0.504195,0.596,32070,1691,168.8805737,27.975
2437,Louisiana_Jackson,-92.5569,32.3025,46.664755,0.29,4,1,0.1577,0.605663,0.682,15574,1503,156.4787466,27.189996
64561,Louisiana_Jefferson,-90.1112,29.7408,551.590375,0.86,5,1,0.13,0.538099,0.479,31208,1324,2068.732376,28.209985
4092,Louisiana_Jefferson Davis,-92.8121,30.269,72.783817,0.98,5,1,0.6,0.528723,0.743,432346,1706,9.464641745,28.216669
34529,Louisiana_Lafayette,-92.0696,30.2049,246.067288,0.85,5,1,0.42,0.437763,0.625,246518,697,140.0668511,28.716669
16137,Louisiana_Lafourche,-90.4098,29.5247,37.081076,0.9,5,1,0.26,0.501651,0.664,97596,3216,165.3448912,28.199976
2290,Louisiana_LaSalle,-92.1591,31.6788,20.195289,0.59,4,1,0.15,0.558371,0.707,15021,1716,152.4532321,27.950006
5917,Louisiana_Lincoln,-92.666,32.6003,102.357787,0.68,5,1,0.24,0.458392,0.671,46552,1224,127.1051727,27.225
22070,Louisiana_Livingston,-90.7306,30.4414,71.003486,0.55,5,1,0.63,0.443774,0.71,143737,1791,153.5443205,28.490015
1869,Louisiana_Madison,-91.2397,32.3692,64.064959,0.11,4,1,0,0.472457,0.692,10635,1686,175.7404795,27.416681
3908,Louisiana_Morehouse,-91.8042,32.8169,70.198528,1,5,1,0.05,0.57341,0.667,24227,2088,161.307632,27.525018
5278,Louisiana_Natchitoches,-93.0982,31.7232,72.243736,0.62,5,1,0.32,0.528723,0.692,37655,3364,140.1673085,27.483331
42857,Louisiana_Orleans,-89.9266,30.0697,751.747229,0.82,5,1,0.22,0.472457,0.448,389476,902,110.037589,27.933344
26265,Louisiana_Ouachita,-92.157,32.4765,191.436287,0.75,5,1,0.25,0.486011,0.664,152439,1636,172.2984276,27.699976
3519,Louisiana_Plaquemines,-89.6032,29.4225,333.991476,0.805,4,1,0.2225,0.437763,0.543,23113,3089,152.2519794,28.000024
3498,Louisiana_Pointe Coupee,-91.6021,30.7141,21.082803,0.17,4,1,0,0.611412,0.588,21529,1530,162.4785173,27.930017
18313,Louisiana_Rapides,-92.53,31.1978,159.608428,0.86,5,1,0.6,0.526341,0.637,128567,3526,142.4393507,27.416681
1123,Louisiana_Red River,-93.3421,32.0953,35.766475,0.19,4,1,0,0.583792,0.745,8286,1042,135.5298093,27.439996
3489,Louisiana_Richland,-91.7663,32.4139,39.713439,0.6,5,1,0.2,0.549497,0.674,20014,1462,174.3279704,27.466669
3721,Louisiana_Sabine,-93.5543,31.5639,30.638675,0.61,4,1,0,0.613308,0.742,23803,2619,156.324833,27.450006
6260,Louisiana_St. Bernard,-89.5189,29.8776,270.53039,0.87,5,1,0.21,0.385826,0.642,47647,1599,131.3828783,26.649988
8207,Louisiana_St. Charles,-90.3556,29.9071,113.841493,0.75,5,1,0.03,0.443774,0.559,52987,1028,154.8870478,28.183313
1219,Louisiana_St. Helena,-90.7101,30.8221,10.872627,0.03,3,1,0,0.585834,0.774,10081,1061,120.9205436,27.916681
2993,Louisiana_St. James,-90.8021,30.0253,4.719489,0.64,5,1,0.08,0.535777,0.61,20727,668,144.4010228,28.174982
5723,Louisiana_St. John the Baptist,-90.4754,30.126,84.121268,0.655,5,1,0.1775,0.464082,0.544,42516,1062,134.6081475,28.183313
12258,Louisiana_St. Landry,-92.0014,30.5972,118.622527,0.81,5,1,0.27,0.521532,0.699,81440,2432,150.5157171,27.699976
7560,Louisiana_St. Martin,-91.614,30.1311,73.000629,0.98,5,1,0.33,0.488664,0.714,52954,2115,142.765419,28.149988
7702,Louisiana_St. Mary,-91.447,29.6926,139.826896,0.72,5,1,0.31,0.528723,0.664,48330,1907,159.3627147,27.500024
39229,Louisiana_St. Tammany,-89.9564,30.4094,144.434303,0.8,5,1,0.19,0.533441,0.552,263446,2812,148.9071764,28.050012
20767,Louisiana_Tangipahoa,-90.4066,30.6289,111.109716,0.8,5,1,0.14,0.475208,0.658,136765,2186,151.8444046,27.925012
429,Louisiana_Tensas,-91.3292,32.0076,6.63837,0.5286,3,0,0.3392,0.666136,0.556,4178,1660,102.6807085,27.966669
17393,Louisiana_Terrebonne,-90.8263,29.3734,172.084976,0.82,5,1,0.24,0.472457,0.662,109859,3847,158.3211207,28.230005
3302,Louisiana_Union,-92.3749,32.8312,32.131359,0.18,4,1,0,0.607589,0.652,22170,2344,148.940009,27.35
8712,Louisiana_Vermilion,-92.3029,29.8352,66.241625,0.69,5,1,0.1,0.504195,0.729,59378,3358,146.7210078,27.649988
4683,Louisiana_Vernon,-93.1815,31.1088,53.766286,0.75,5,1,0.25,0.402847,0.645,47894,3475,97.77842736,27.683313
6877,Louisiana_Washington,-90.0387,30.8529,39.414358,0.71,5,1,0.3,0.56273,0.694,45773,1751,150.2414087,28.199976
5577,Louisiana_Webster,-93.3312,32.7085,57.348298,0.62,5,1,0.43,0.597858,0.683,37943,1592,146.9836333,27.399988
4115,Louisiana_West Baton Rouge,-91.3099,30.4606,217.59808,0.4603,5,1,0.2319,0.455514,0.61,26792,528,153.5906241,28.149988
1522,Louisiana_West Carroll,-91.4612,32.7855,31.840905,0.76,4,1,1,0.591894,0.677,10646,933,142.9644937,27.249994
1403,Louisiana_West Feliciana,-91.4149,30.8788,36.925339,0.25,4,1,0.14,0.466894,0.288,15465,1104,90.72098286,27.749994
2171,Louisiana_Winn,-92.6379,31.9445,44.070298,0.66,4,1,0,0.569175,0.663,13839,2479,156.8754968,27.490015
8703,Maine_Androscoggin,-70.2038,44.1665,175.262201,0.62,5,1,0.14,0.553961,0.44,108547,1287,80.17725041,18.199976
2231,Maine_Aroostook,-68.5984,46.6593,33.884997,0.58,4,1,0.09,0.666136,0.446,66804,17683,33.39620382,15.983331
18143,Maine_Cumberland,-70.3723,43.8371,153.148079,0.78,5,1,0.2,0.564891,0.27,298111,2466,60.85988105,18.500024
1484,Maine_Franklin,-70.4438,44.9733,43.959113,0.62,4,1,0,0.637125,0.471,29986,4514,49.48976189,15.749994
1558,Maine_Hancock,-68.384,44.5982,36.773739,0.55,4,1,0,0.675859,0.353,55088,4543,28.28202149,18.469995
6953,Maine_Kennebec,-69.7674,44.4076,32.773063,0.84,5,1,0.03,0.597858,0.417,122955,2464,56.549144,18.500024
1291,Maine_Knox,-69.1053,44.1149,75.887122,0.7,5,1,0.08,0.679044,0.292,39951,1059,32.31458537,17.749994
1210,Maine_Lincoln,-69.5423,44.06,28.691028,0.87,5,1,0,0.722412,0.317,34775,1337,34.79511143,18.149988
3835,Maine_Oxford,-70.7568,44.4995,49.285334,0.6,4,1,0,0.628144,0.448,58132,5636,65.97054978,13.699976
7213,Maine_Penobscot,-68.6502,45.4019,77.761899,0.87,5,1,0.22,0.567039,0.42,151655,9215,47.56190037,16.699976
711,Maine_Piscataquis,-69.286,45.8384,28.245694,0.57,4,1,0,0.705074,0.48,16996,11337,41.83337256,16.000024
1534,Maine_Sagadahoc,-69.8507,43.9542,77.176204,0.7212,5,1,0.0675,0.640657,0.344,36044,772,42.55909444,18.500024
2504,Maine_Somerset,-69.96,45.5123,65.817916,0.76,4,1,0,0.622649,0.5,50635,10604,49.45196011,16.669977
1424,Maine_Waldo,-69.1206,44.4858,22.488156,0.69,4,1,0,0.638895,0.409,39923,1977,35.66866217,18.500024
1045,Maine_Washington,-67.6281,45.0161,21.788218,0.48,4,1,0,0.674256,0.417,31473,7353,33.20306294,17.500024
14470,Maine_York,-70.7105,43.4781,66.644374,0.67,5,1,0.09,0.605663,0.335,209066,2653,69.21259315,17.85
7511,Maryland_Allegany,-78.6928,39.6236,250.009013,0.83,5,1,0.16,0.611412,0.552,70057,1108,107.2126982,18.975
46586,Maryland_Anne Arundel,-76.6033,39.0067,386.709175,0.92,5,1,0.27,0.488664,0.367,582777,1164,79.93795225,22.950006
69110,Maryland_Baltimore,-76.6291,39.4578,717.770827,0.89,5,1,0.15,0.547245,0.407,826017,1609,83.66655892,22.249994
69110,Maryland_Baltimore,-76.6291,39.4578,717.770827,0.89,5,1,0.15,0.547245,0.407,826017,224,83.66655892,21.950006
4577,Maryland_Calvert,-76.5682,38.5396,69.833584,0.95,5,1,0.23,0.486011,0.441,93072,616,49.17698126,23.649988
2476,Maryland_Caroline,-75.829,38.8717,49.864974,0.8488,5,1,0.1512,0.533441,0.527,33492,845,73.92810223,23.450006
9990,Maryland_Carroll,-77.0237,39.5645,128.432922,0.92,5,1,0.05,0.535777,0.386,169092,1173,59.080264,22.450006
6960,Maryland_Cecil,-75.9463,39.5665,150.337849,0.89,5,1,0.24,0.509231,0.527,103419,976,67.29904563,22.390009
12100,Maryland_Charles,-76.9858,38.5109,106.183233,0.8,5,1,0.15,0.422297,0.472,164436,1254,73.58485976,24.399988
3199,Maryland_Dorchester,-76.0275,38.4541,87.06395,0.8598,5,1,0.1726,0.628144,0.512,31853,1550,100.4301008,24.199976
21213,Maryland_Frederick,-77.4,39.473,272.88476,0.78,5,1,0.22,0.480649,0.372,265161,1729,80.00045256,20.500024
2204,Maryland_Garrett,-79.2736,39.5279,39.314605,0.63,5,1,0,0.640657,0.589,28852,1704,76.38985166,19.699976
17710,Maryland_Harford,-76.3078,39.5501,222.067863,0.92,5,1,0.15,0.521532,0.413,256805,1169,68.96283172,21.699976
20332,Maryland_Howard,-76.9313,39.2531,527.395408,0.59,5,1,0.15,0.458392,0.289,328200,656,61.95003047,21.225
1438,Maryland_Kent,-76.0474,39.2498,73.13756,0.85,5,1,0,0.712397,0.42,19192,781,74.92705294,22.683313
75053,Maryland_Montgomery,-77.2036,39.1368,843.886112,0.83,5,1,0.12,0.501651,0.272,1051816,1313,71.35563635,21.35
90683,Maryland_Prince George's,-76.8496,38.8307,696.653196,0.73,5,1,0.23,0.437763,0.437,909612,1292,99.69415531,22.85
3204,Maryland_Queen Anne's,-76.0353,39.062,128.233328,0.8886,5,1,0.1555,0.579674,0.443,51167,1023,62.61848457,23.183313
2748,Maryland_Somerset,-75.7512,38.1164,69.898116,0.7448,5,1,0.0942,0.531089,0.598,25453,903,107.9636978,23.950006
6828,Maryland_St. Mary's,-76.6063,38.3006,95.595796,0.92,5,1,0.49,0.437763,0.462,114687,1041,59.53595438,23.950006
2327,Maryland_Talbot,-76.1088,38.7662,203.940868,0.95,5,1,0.16,0.743008,0.368,36972,796,62.9395218,23.950006
15531,Maryland_Washington,-77.82,39.6084,237.826763,0.75,5,1,0.16,0.54498,0.528,151146,1211,102.7549522,22.199976
8587,Maryland_Wicomico,-75.6271,38.373,208.379304,0.85,5,1,0.07,0.514201,0.548,103990,996,82.57524762,24.183313
4092,Maryland_Worcester,-75.332,38.2127,173.720769,0.78,5,1,0.09,0.728016,0.402,52403,1514,78.08713242,23.483331
15220,Massachusetts_Barnstable,-70.2885,41.7298,65.380735,0.74,5,1,0.12,0.758703,0.953,213164,1165,71.40042409,17.216669
7200,Massachusetts_Berkshire,-73.2052,42.3743,91.271057,0.52,5,1,0.13,0.654462,0.524,124571,2451,57.79836399,18.483331
71043,Massachusetts_Bristol,-71.1087,41.7923,104.687378,0.86,5,1,0.21,0.5427,0.471,566765,1528,125.3482484,20.383325
1627,Massachusetts_Dukes,-70.6876,41.4067,28.743655,0.76,5,1,0,0.657835,0.966,17461,307,93.17908482,17.683313
101876,Massachusetts_Essex,-70.9469,42.6688,206.855466,0.84,5,1,0.15,0.5427,0.389,791263,1379,128.7511232,19.450006
2762,Massachusetts_Franklin,-72.586,42.5812,36.294062,0.7,5,1,0.03,0.62449,0.427,70267,1876,39.30721391,16.249994
56024,Massachusetts_Hampden,-72.6324,42.1344,202.88114,0.82,5,1,0.28,0.535777,0.473,463986,1643,120.7450225,19.189996
9651,Massachusetts_Hampshire,-72.659,42.34,66.174303,0.8,5,1,0.05,0.535777,0.437,161401,1412,59.79516856,17.249994
142761,Massachusetts_Middlesex,-71.3905,42.4861,305.012577,0.83,5,1,0.11,0.504195,0.329,1609379,2194,88.70564361,18.183313
1827,Massachusetts_Nantucket,-70.0877,41.2942,0,0.3,4,1,0,0.493913,0.988,11376,146,160.6012658,15.950006
58005,Massachusetts_Norfolk,-71.2053,42.1607,228.489287,0.94,5,1,0.31,0.540407,0.34,709409,1069,81.76524403,20.225
52214,Massachusetts_Plymouth,-70.808,41.9407,70.694953,0.84,5,1,0.44,0.560557,0.427,523738,1820,99.69488561,19.749994
98068,Massachusetts_Suffolk,-71.0785,42.328,1040.727794,0.87,5,1,0.31,0.412699,0.395,801582,172,122.3430666,18.149988
81367,Massachusetts_Worcester,-71.9049,42.3503,140.290971,0.77,5,1,0.27,0.509231,0.427,829212,4090,98.12569041,20.409998
806,Michigan_Alcona,-83.5951,44.6847,12.143237,0.455,3,0,0.0788,0.832792,0.509,10505,1799,76.72536887,19.550012
549,Michigan_Alger,-86.6026,46.4129,96.558848,0.61,4,1,0.025,0.69152,0.453,9015,2428,60.8985025,16.450006
11888,Michigan_Allegan,-85.891,42.5915,132.956601,0.38,5,1,0.11,0.526341,0.577,118927,2182,99.96047996,20.249994
2478,Michigan_Alpena,-83.6221,45.0348,103.938425,0.39,5,1,0.08,0.661178,0.552,28238,1550,87.75409023,19.149988
1727,Michigan_Antrim,-85.155,44.9969,48.498837,0.4875,5,1,0.0737,0.718153,0.497,23449,1360,73.64919613,17.899988
1278,Michigan_Arenac,-83.8928,44.0636,73.378817,0.67,5,1,0.18,0.680627,0.567,14953,963,85.4677991,20.883325
856,Michigan_Baraga,-88.3636,46.6721,43.640045,0.57,4,1,0,0.633558,0.512,8164,2377,104.8505634,16.550012
6259,Michigan_Barry,-85.3083,42.5951,7.709838,0.45,5,1,0.06,0.57341,0.601,62061,1495,100.8523872,20.699976
11691,Michigan_Bay,-83.9873,43.7064,291.114798,0.78,5,1,0.18,0.601781,0.517,102387,1170,114.1844179,19.899988
1342,Michigan_Benzie,-86.0161,44.639,42.426687,0.18,4,1,0.0567,0.700611,0.438,17852,900,75.17365001,18.050012
16276,Michigan_Berrien,-86.4131,41.9545,210.827609,0.82,5,1,0.15,0.59588,0.541,153025,1504,106.3617056,20.216669
5472,Michigan_Branch,-85.0593,41.916,139.1779,0.32,5,1,0.33,0.57341,0.633,43424,1346,126.0132646,20.930017
15347,Michigan_Calhoun,-85.0049,42.2463,215.908148,0.68,5,1,0.12,0.556173,0.584,133580,1861,114.8899536,20.85
5817,Michigan_Cass,-85.9941,41.9152,11.434733,0.31,5,1,0.24,0.615195,0.649,51584,1317,112.7675248,21.409998
1887,Michigan_Charlevoix,-85.1961,45.3779,74.249902,0.39,5,1,0,0.671029,0.44,26105,1180,72.28500287,15.416681
2014,Michigan_Cheboygan,-84.5012,45.4479,55.086979,0.4672,5,1,0.038,0.718153,0.561,25365,2062,79.40074906,15.716669
2652,Michigan_Chippewa,-84.5435,46.2955,10.024638,0.66,4,1,0,0.558371,0.402,36958,4237,71.75712971,14.950006
2627,Michigan_Clare,-84.8482,43.9879,14.422366,0.24,5,1,0,0.671029,0.623,30771,1490,85.37259108,20.050012
8035,Michigan_Clinton,-84.6015,42.944,86.717516,0.65,5,1,0.1425,0.535777,0.524,79753,1488,100.7485612,20.749994
1039,Michigan_Crawford,-84.6101,44.6826,89.23599,0.46,4,1,0,0.696093,0.581,13981,1459,74.31514198,18.450006
4392,Michigan_Delta,-86.9081,45.9048,126.163433,0.43,5,1,0,0.666136,0.475,35612,3069,123.3292149,17.85
2894,Michigan_Dickinson,-87.8696,46.01,189.015396,0.46,4,1,0.11,0.644157,0.433,25112,2011,115.2437082,17.749994
10715,Michigan_Eaton,-84.8374,42.596,161.948033,0.53,5,1,0,0.567039,0.53,110148,1501,97.2782075,20.899988
2538,Michigan_Emmet,-84.8908,45.5263,152.152676,0.52,5,1,0.18,0.635346,0.374,33342,1255,76.12020875,14.933344
43629,Michigan_Genesee,-83.7059,43.0224,344.216816,0.93,5,1,0.41,0.549497,0.589,404794,1682,107.7807477,21.550012
2384,Michigan_Gladwin,-84.3877,43.989,16.09944,0.4,5,1,0,0.715286,0.594,25424,1336,93.76966646,19.399988
1517,Michigan_Gogebic,-89.6938,46.4086,105.64053,0.23,4,1,0,0.696093,0.469,13842,2964,109.5939893,15.950006
6897,Michigan_Grand Traverse,-85.5559,44.6957,112.695081,0.72,5,1,0.29,0.587865,0.42,93592,1271,73.69219591,17.649988
4236,Michigan_Gratiot,-84.6051,43.2927,104.096718,0.68,5,1,0.02,0.551736,0.627,40283,1480,105.1560212,20.699976
4676,Michigan_Hillsdale,-84.5931,41.8875,23.186794,0.54,5,1,0.32,0.591894,0.688,45658,1572,102.4135967,21.649988
3273,Michigan_Houghton,-88.685,46.8999,264.163434,0.38,5,1,0,0.549497,0.566,35126,2699,93.17884188,13.649988
4253,Michigan_Huron,-83.0408,43.8335,75.80346,0.24,4,1,0,0.69152,0.537,30653,2197,138.7466153,18.149988
26168,Michigan_Ingham,-84.3747,42.5972,556.180141,0.96,5,1,0.3,0.44969,0.521,290609,1452,90.04538744,21.149988
6648,Michigan_Ionia,-85.0741,42.945,50.857221,0.62,5,1,0,0.483339,0.616,64553,1502,102.985144,21.050012
2139,Michigan_Iosco,-83.6348,44.3549,72.839498,0.44,5,1,0.05,0.753544,0.533,25140,1467,85.08353222,19.550012
1111,Michigan_Iron,-88.5314,46.2097,83.149391,0.14,4,1,0,0.763791,0.52,11066,3137,100.3976143,16.450006
6565,Michigan_Isabella,-84.8466,43.6406,80.952038,0.68,5,1,0.13,0.419125,0.635,69504,1496,94.4549954,20.050012
16879,Michigan_Jackson,-84.4226,42.2481,211.728056,0.8,5,1,0.36,0.551736,0.567,156920,1874,107.564364,21.399988
24800,Michigan_Kalamazoo,-85.5304,42.2454,430.674111,0.84,5,1,0.24,0.491298,0.492,265988,1503,93.2372889,21.249994
1229,Michigan_Kalkaska,-85.0909,44.6851,79.226364,0.45,4,1,0,0.607589,0.599,18003,1478,68.26640004,18.716669
76945,Michigan_Kent,-85.5493,43.032,614.535519,0.82,5,1,0.27,0.455514,0.497,658708,2258,116.8120017,20.450006
179,Michigan_Keweenaw,-88.4143,47.632,11.791966,0.4012,3,0,0.025,0.810066,0.516,2119,1519,84.4738084,13.199976
684,Michigan_Lake,-85.8022,43.9905,23.088366,0.4875,3,1,0.0458,0.734906,0.5,11587,1487,59.03167343,19.416681
9659,Michigan_Lapeer,-83.2215,43.0905,46.902892,0.58,5,1,0.4,0.558371,0.615,87635,1717,110.21852,21.249994
1340,Michigan_Leelanau,-85.8015,44.9443,7.581695,0.4644,3,0,0.067,0.756132,0.288,21743,975,61.62903003,15.249994
9916,Michigan_Lenawee,-84.066,41.8948,50.863116,0.66,5,1,0.52,0.57551,0.592,97808,1972,101.3823,20.716669
17966,Michigan_Livingston,-83.913,42.603,187.731242,0.88,5,1,0.08,0.533441,0.498,192335,1516,93.40993579,21.149988
498,Michigan_Luce,-85.5447,46.4723,23.985648,0.25,4,1,0,0.633558,0.618,6126,2402,81.29285015,14.950006
778,Michigan_Mackinac,-85.0498,46.0703,85.952957,0.29,4,1,0,0.725225,0.374,10839,2790,71.77783928,17.450006
104466,Michigan_Macomb,-82.9275,42.6916,798.907431,0.78,5,1,0.37,0.540407,0.527,870791,1255,119.9667888,20.950006
1322,Michigan_Manistee,-86.0563,44.3335,103.159436,0.3,5,1,0,0.693051,0.5,24738,1445,53.44005174,17.450006
5218,Michigan_Marquette,-87.6404,46.4339,105.315931,0.85,5,1,0.09,0.57551,0.439,65834,4845,79.25995686,16.649988
2338,Michigan_Mason,-86.2499,43.9951,89.717551,0.48,5,1,0.02,0.661178,0.489,29164,1321,80.16732958,17.899988
3360,Michigan_Mecosta,-85.3246,43.6406,152.078256,0.66,5,1,0.14,0.57341,0.664,43907,1479,76.5253832,18.950006
2324,Michigan_Menominee,-87.5537,45.5804,170.546041,0.5462,4,1,0.07,0.669405,0.412,22608,2724,102.7954706,18.749994
7920,Michigan_Midland,-84.388,43.6433,122.605325,0.83,5,1,0.17,0.571298,0.512,83441,1368,94.91736676,20.649988
1549,Michigan_Missaukee,-85.0926,44.3377,10.083558,0.5322,4,1,0.0717,0.617073,0.604,15152,1487,102.2307286,19.450006
16208,Michigan_Monroe,-83.5375,41.9273,95.112781,0.3,5,1,0.17,0.556173,0.625,150568,1462,107.6457149,21.950006
6334,Michigan_Montcalm,-85.1525,43.3108,23.495226,0.64,5,1,0,0.549497,0.661,63476,1867,99.78574579,19.649988
676,Michigan_Montmorency,-84.127,45.0276,12.908977,0.434,4,1,0.0771,0.778651,0.549,9337,1458,72.40012852,19.483331
17122,Michigan_Muskegon,-86.1518,43.2912,225.458299,1,5,1,0.12,0.535777,0.551,173883,1366,98.46851044,19.050012
5070,Michigan_Newaygo,-85.8007,43.5544,21.28493,0.65,5,1,0.08,0.587865,0.646,49348,2232,102.739726,19.649988
125421,Michigan_Oakland,-83.386,42.6609,830.440321,0.79,5,1,0.21,0.533441,0.438,1253459,2350,100.0599142,21.199976
2873,Michigan_Oceana,-86.2673,43.6412,9.478079,0.39,5,1,0,0.618941,0.56,26819,1414,107.1255453,18.35
1883,Michigan_Ogemaw,-84.1273,44.3348,16.462122,0.26,5,1,0.14,0.700611,0.624,20923,1489,89.9966544,19.550012
517,Michigan_Ontonagon,-89.3139,46.6652,11.138436,0.14,4,1,0,0.819976,0.401,5656,3439,91.40735502,16.149988
2052,Michigan_Osceola,-85.3257,43.9899,22.83746,0.54,4,1,0,0.622649,0.657,23466,1484,87.44566607,18.85
